54,0,0,0,1,0,1,0,0,0,0.12,1172,1658,0,1,0,0,0,0,0,1,25,25
55,0,0,0,1,0,1,0,0,0,200,1205,1080,0,0,0,0,1,0,0,4,1,4
56,0,0,0,1,0,0,0,0,1,17408,1227,1089,0,0,0,0,1,0,0,2,1,2
57,0,1,0,0,0,0,0,0,1,265.04,444,29,0,0,0,0,0,0,1,1,0.5,0.5
58,0,0,0,1,1,0,0,0,0,924.64,661,699,0,0,0,0,0,0,1,1,100,100
59,0,0,0,1,0,1,0,0,0,0,988,887,0,0,0,0,0,0,1,14,800,11200
60,0,0,0,1,0,1,0,0,0,0,992,815,0,0,0,0,0,0,1,26,500,13000
61,0,0,0,1,0,1,0,0,0,0,993,828,0,0,0,0,0,0,1,15,800,12000
62,0,0,0,1,0,1,0,0,0,0,994,762,0,0,0,0,0,0,1,16,1000,16000
63,0,0,0,1,0,1,0,0,0,0,995,730,0,0,0,0,0,0,1,17,3000,51000
64,0,0,0,1,0,1,0,0,0,0,1000,932,0,0,0,0,0,0,1,19,500,9500
65,0,0,0,1,0,1,0,0,0,0,1000,1432,0,0,0,0,0,0,1,23,200,4600
66,0,0,0,1,0,1,0,0,0,0,1000,740,0,0,0,0,0,0,1,15,500,7500
67,0,0,0,1,0,1,0,0,0,0,1005,811,0,0,0,0,0,0,1,19,2800,53200
68,0,0,0,1,0,1,0,0,0,0,1008,764,0,0,0,0,0,0,1,22,1000,22000
69,0,0,0,1,0,1,0,0,0,0,1008,773,0,0,0,0,0,0,1,19,1000,19000
70,0,0,0,1,0,1,0,0,0,0,1016,742,0,0,0,0,0,0,1,19,50,950
71,0,0,0,1,0,1,0,0,0,0,1021,746,0,0,0,0,0,0,1,11,100,1100
72,0,0,0,1,0,1,0,0,0,0,1021,707,0,0,0,0,0,0,1,14,50,700
73,0,0,0,1,0,1,0,0,0,0,1022,798,0,0,0,0,0,0,1,293,6710,1966030
74,0,0,0,1,0,1,0,0,0,0,1023,782,0,0,0,0,0,0,1,312,3220,1004640
75,0,0,0,1,0,1,0,0,0,0,1027,748,0,0,0,0,0,0,1,360,11,3960
76,0,0,0,1,0,1,0,0,0,0,1027,795,0,0,0,0,0,0,1,324,9.5,3078
77,0,0,0,1,0,1,0,0,0,0,1035,790,0,0,0,0,0,0,1,23,20,6980
78,0,0,0,1,0,1,0,0,0,0,1035,808,0,0,0,0,0,0,1,24,5,1645
79,0,0,1,0,0,1,0,0,0,0,1050,883,1,0,0,0,0,0,0,23,2000,46000
80,0,0,0,1,0,1,0,0,0,372.5,1064,829,0,0,0,0,0,0,1,18,100,1800
81,0,0,0,1,0,1,0,0,0,726,1064,781,0,0,0,0,0,0,1,16,100,1600
82,0,0,0,1,0,1,0,0,0,157,1064,752,0,0,0,0,0,0,1,23,100,2300
83,0,0,0,1,0,1,0,0,0,11264,1064,782,0,0,0,0,0,0,1,17,100,1700
84,0,0,0,1,0,1,0,0,0,700,1064,744,0,0,0,0,0,0,1,15,100,1500
85,0,0,1,0,0,1,0,0,0,163,1064,773,0,0,0,0,0,0,1,19,100,1900
86,0,0,0,1,0,1,0,0,0,44.5,1064,815,0,0,0,0,0,0,1,19,800,15280
87,0,0,0,1,0,1,0,0,0,21,1064,842,0,0,0,0,0,0,1,27,3500,94500
88,0,0,0,1,0,1,0,0,0,87,1067,772,0,0,0,0,0,0,1,22,280,6160
89,0,0,0,1,0,1,0,0,0,216,1068,807,0,0,0,0,0,0,1,21,500,10500
90,0,0,0,1,0,1,0,0,0,476,1069,822,0,0,0,0,0,0,1,17,500,8500
91,0,0,0,1,0,1,0,0,0,412,1072,878,0,0,0,0,0,0,1,18,200,3600
92,0,0,0,1,0,1,0,0,0,629,1076,813,0,0,0,0,0,0,1,17,500,8500
93,0,0,0,1,0,1,0,0,0,43,1077,747,0,0,0,0,0,0,1,17,150,2550
94,0,0,0,1,0,0,0,0,1,0.49,1100,932,0,0,0,0,0,0,1,113,50,100
95,1,0,0,0,0,1,0,0,0,2048,1105,794,0,0,0,0,0,0,1,1,0.9,0.9
96,1,0,0,0,0,0,0,0,1,75,1111,777,0,0,0,0,0,0,1,1,5,5
97,0,0,0,1,0,0,0,0,1,314,1119,1925,0,0,0,0,0,0,1,56,800,44400
98,0,0,0,1,0,0,0,0,1,137,1128,689,0,0,0,0,0,0,1,3,5,15
99,0,0,0,1,0,0,0,0,1,19,1132,727,0,0,0,0,0,0,1,1,500,500
100,0,0,0,1,0,0,0,0,1,0,1134,773,0,0,0,0,0,0,1,2,500,1000
101,0,0,0,1,0,1,0,0,0,12,1135,786,0,0,0,0,0,0,1,7,500,3500
102,0,0,0,1,0,0,0,0,1,0,1138,728,0,0,0,0,0,0,1,1,500,500
103,0,0,0,1,0,1,0,0,0,19,1138,772,0,0,0,0,0,0,1,1,500,500
104,0,0,0,1,0,0,0,0,1,36.64,1138,790,0,0,0,0,0,0,1,6,500,3000
105,0,0,0,1,0,1,0,0,0,281,1141,749,0,0,0,0,0,0,1,1,500,500
106,0,0,0,1,0,0,0,0,1,0,1145,787,1,0,0,0,0,0,0,1,1,1
